,coin,buy_date,buy,sell_date,sell,profit,profit_rate
0,BTC,2023-01-11,22496242.5,2023-02-05,28975505.0,6479262.5,0.2880153207807926
1,BTC,2023-02-15,31201593.0,2023-02-24,30861561.5,-340031.5,-0.010897889091752462
2,BTC,2023-03-17,36225103.5,2023-03-29,37382299.5,1157196.0,0.031944587818776
3,BTC,2023-04-10,39004492.5,2023-04-18,39610185.0,605692.5,0.015528788126137009
4,BTC,2023-08-08,39456718.5,2023-08-30,37090445.5,-2366273.0,-0.05997135823649399
5,BTC,2023-09-19,36518250.0,2023-10-12,36731625.0,213375.0,0.005842968926495657
6,BTC,2023-10-16,38716348.5,2023-11-15,50431771.5,11715423.0,0.3025962791919801
7,BTC,2023-12-01,51734854.5,2023-12-12,57576197.5,5841343.0,0.11290923800703836
0,ETH,2023-01-09,1664331.75,2023-01-27,2003997.5,339665.75,0.20408536338984098
1,ETH,2023-02-15,2149074.0,2023-02-23,2162918.0,13844.0,0.006441844254781361
2,ETH,2023-03-17,2362180.5,2023-04-02,2373812.5,11632.0,0.004924263831658927
3,ETH,2023-04-04,2472235.5,2023-04-20,2586706.0,114470.5,0.04630242547686092
4,ETH,2023-05-28,2543271.0,2023-06-21,2467765.5,-75505.5,-0.029688342296200446
5,ETH,2023-10-23,2362180.5,2023-11-17,2648675.0,286494.5,0.12128391543321944
6,ETH,2023-12-02,2887443.0,2023-12-12,3059469.5,172026.5,0.05957745313067652
0,NEO,2023-01-12,8994.494999999999,2023-03-01,16801.595,7807.100000000002,0.8679864739487879
1,NEO,2023-03-19,17868.93,2023-03-26,16331.830000000002,-1537.0999999999985,-0.08602081937754519
2,NEO,2023-04-16,17758.875,2023-04-21,14692.650000000001,-3066.2249999999985,-0.17265874105200912
3,NEO,2023-05-27,14217.105,2023-06-22,11214.390000000001,-3002.7149999999983,-0.21120439076731856
4,NEO,2023-07-01,13206.599999999999,2023-07-24,11274.36,-1932.239999999998,-0.1463086638498931
5,NEO,2023-09-05,10215.105,2023-09-24,9805.095000000001,-410.0099999999984,-0.04013761973078088
6,NEO,2023-10-23,10295.144999999999,2023-11-16,15462.265000000001,5167.120000000003,0.5018987105086915
7,NEO,2023-12-03,16408.2,2023-12-18,17091.45,683.25,0.04164076498336198
0,MTL,2023-01-12,1010.505,2023-02-01,1179.41,168.9050000000001,0.16714909871796785
1,MTL,2023-02-04,1330.665,2023-02-14,1294.3525,-36.3125,-0.027288987085404667
2,MTL,2023-02-19,2101.0499999999997,2023-03-04,1554.2225,-546.8274999999996,-0.26026391566121687
3,MTL,2023-04-01,1760.8799999999999,2023-04-19,1604.1975,-156.6824999999999,-0.0889796578983235
4,MTL,2023-06-03,1465.7324999999998,2023-06-28,1644.1775,178.44500000000016,0.12174458845662506
5,MTL,2023-07-10,2006.0024999999998,2023-07-14,1809.095,-196.9074999999998,-0.09815914985150807
6,MTL,2023-08-02,1965.9824999999998,2023-08-08,1724.1375,-241.8449999999998,-0.12301482846363068
7,MTL,2023-10-23,1895.9475,2023-11-18,2258.8700000000003,362.92250000000035,0.1914201210740278
0,XRP,2023-03-21,622.3109999999999,2023-04-09,666.6665,44.35550000000012,0.07127545551982871
1,XRP,2023-05-29,658.329,2023-06-10,673.663,15.33400000000006,0.023292305215173663
2,XRP,2023-07-13,1040.52,2023-07-31,905.547,-134.97299999999996,-0.1297168723330642
3,XRP,2023-10-03,731.3655,2023-10-11,666.6665,-64.69899999999996,-0.0884632922936616
4,XRP,2023-10-24,752.376,2023-11-16,826.5865,74.21050000000002,0.0986348581028635
5,XRP,2023-12-06,881.4404999999999,2023-12-12,857.571,-23.869499999999903,-0.027080103535065504
0,ETC,2023-02-04,30025.004999999997,2023-02-09,27136.425000000003,-2888.5799999999945,-0.09620581245531831
1,ETC,2023-04-11,28454.219999999998,2023-04-21,25767.11,-2687.109999999997,-0.09443625585238313
2,ETC,2023-10-23,22361.175,2023-11-16,26016.985,3655.8100000000013,0.16348917263963103
3,ETC,2023-12-04,27103.545,2023-12-13,28655.665,1552.1200000000026,0.057266309628500725
0,SNT,2023-01-13,28.514249999999997,2023-02-10,36.3818,7.867550000000001,0.27591642775103686
1,SNT,2023-02-27,41.820899999999995,2023-04-19,36.181900000000006,-5.638999999999989,-0.13483688777620734
2,SNT,2023-07-13,38.91945,2023-07-26,32.88355,-6.035899999999998,-0.15508698093112822
3,SNT,2023-09-15,30.31515,2023-10-12,31.684150000000002,1.3690000000000033,0.04515893868247405
4,SNT,2023-10-15,34.2171,2023-11-08,65.06745,30.85034999999999,0.901606214436641
5,SNT,2023-12-05,64.2321,2023-12-16,58.87055,-5.361550000000001,-0.08347150412332775
0,XEM,2023-01-12,41.32064999999999,2023-02-13,47.47625,6.155600000000007,0.14897151908307366
1,XEM,2023-02-20,56.52825,2023-03-05,54.172900000000006,-2.3553499999999943,-0.0416667772308535
2,XEM,2023-04-06,55.52775,2023-04-12,52.9735,-2.554249999999996,-0.04599952276114189
3,XEM,2023-08-01,40.32015,2023-08-16,35.5822,-4.737949999999998,-0.11750824339691192
4,XEM,2023-10-01,36.8184,2023-11-20,51.074450000000006,14.256050000000009,0.3871990635117227
5,XEM,2023-12-05,52.926449999999996,2023-12-13,53.17340000000001,0.24695000000001244,0.004665909011468037
0,QTUM,2023-01-12,2751.375,2023-01-19,2888.5550000000003,137.1800000000003,0.049858707010131405
1,QTUM,2023-03-19,4747.3724999999995,2023-03-28,4057.9700000000003,-689.4024999999992,-0.14521769673645776
2,QTUM,2023-04-14,4362.179999999999,2023-04-20,4027.985,-334.19499999999925,-0.07661192339609996
3,QTUM,2023-06-30,3556.7774999999997,2023-07-16,3473.2625000000003,-83.51499999999942,-0.023480524154237768
4,QTUM,2023-10-01,3211.605,2023-10-10,2893.5525000000002,-318.0524999999998,-0.09903225957114893
5,QTUM,2023-10-23,3281.64,2023-11-21,3903.0475,621.4075000000003,0.18935882668421894
6,QTUM,2023-11-25,4507.2525,2023-12-12,4342.8275,-164.42499999999927,-0.03648009513556192
0,STEEM,2023-01-13,216.10799999999998,2023-02-02,252.8735,36.76550000000003,0.17012558535547057
1,STEEM,2023-02-24,334.167,2023-04-25,289.855,-44.311999999999955,-0.1326043565043824
2,STEEM,2023-07-11,268.13399999999996,2023-08-08,244.87750000000003,-23.25649999999993,-0.08673461776574375
3,STEEM,2023-08-14,252.12599999999998,2023-09-09,215.89200000000002,-36.23399999999995,-0.1437138573570356
4,STEEM,2023-10-17,255.1275,2023-10-19,242.8785,-12.248999999999995,-0.04801128847341034
5,STEEM,2023-10-20,271.1355,2023-11-18,341.829,70.69350000000003,0.26073125798724267
0,XLM,2023-01-23,119.0595,2023-02-25,117.941,-1.1184999999999974,-0.0093944624326492
1,XLM,2023-03-21,128.064,2023-04-12,137.931,9.867000000000019,0.07704741379310359
2,XLM,2023-06-27,135.0675,2023-07-07,128.93550000000002,-6.131999999999977,-0.045399522460991555
3,XLM,2023-07-13,198.099,2023-08-02,188.90550000000002,-9.193499999999972,-0.0464086138748806
4,XLM,2023-09-09,179.0895,2023-09-14,162.91850000000002,-16.170999999999964,-0.09029563430575195
5,XLM,2023-10-30,161.0805,2023-11-12,164.91750000000002,3.8370000000000175,0.023820387942674735
6,XLM,2023-12-05,168.084,2023-12-14,172.9135,4.829499999999996,0.028732657480783394
0,STORJ,2023-02-05,557.2785,2023-02-12,515.7420000000001,-41.53649999999993,-0.07453454601245146
1,STORJ,2023-02-20,620.31,2023-02-27,586.7065,-33.60349999999994,-0.05417210749463969
2,STORJ,2023-04-07,571.2855,2023-04-15,531.734,-39.55149999999992,-0.06923245907694126
3,STORJ,2023-06-30,408.20399999999995,2023-07-14,395.802,-12.40199999999993,-0.03038186788958445
4,STORJ,2023-09-08,338.169,2023-09-24,447.776,109.60700000000003,0.3241190055859645
5,STORJ,2023-09-29,606.303,2023-10-05,607.696,1.393000000000029,0.0022975311024356288
6,STORJ,2023-10-30,605.3025,2023-11-30,982.5085,377.206,0.6231694070320212
7,STORJ,2023-12-05,1095.5475,2023-12-10,978.5105000000001,-117.03699999999981,-0.106829690177742
8,STORJ,2023-12-13,1080.54,2023-12-24,1104.4475,23.907500000000027,0.022125511318414892
0,GRS,2023-01-12,442.221,2023-02-28,605.697,163.476,0.3696703684356917
1,GRS,2023-07-11,485.24249999999995,2023-07-25,451.774,-33.46849999999995,-0.06897273012978038
2,GRS,2023-08-12,552.276,2023-08-28,588.7055,36.429500000000075,0.0659624897696081
3,GRS,2023-09-02,807.4035,2023-09-17,728.6355000000001,-78.76799999999992,-0.09755716937070488
4,GRS,2023-10-29,679.3394999999999,2023-11-06,668.6655000000001,-10.673999999999864,-0.01571232057020071
5,GRS,2023-11-08,815.4074999999999,2023-11-21,734.6325,-80.77499999999986,-0.09906089899835342
6,GRS,2023-12-09,862.4309999999999,2023-12-15,776.6115000000001,-85.81949999999983,-0.09950883027163894
0,ADA,2023-01-08,377.1885,2023-01-25,465.76700000000005,88.57850000000008,0.23483881401474352
1,ADA,2023-02-15,536.2679999999999,2023-03-15,433.783,-102.4849999999999,-0.19110780430680166
2,ADA,2023-03-21,488.24399999999997,2023-03-28,485.757,-2.4869999999999663,-0.005093764593113211
3,ADA,2023-03-31,525.2624999999999,2023-04-21,510.7445,-14.517999999999915,-0.027639513576544903
4,ADA,2023-07-13,455.22749999999996,2023-07-29,402.79850000000005,-52.42899999999992,-0.11517098593560346
5,ADA,2023-10-23,375.1875,2023-11-18,506.7465,131.55900000000003,0.350648675662169
6,ADA,2023-12-04,551.2755,2023-12-18,819.59,268.31450000000007,0.4867158072506398
0,SBD,2023-01-13,3036.5175,2023-02-02,3288.355,251.8375000000001,0.08293629132715359
1,SBD,2023-02-09,3641.8199999999997,2023-03-03,3683.1575000000003,41.337500000000546,0.01135078065362938
2,SBD,2023-07-11,3186.5924999999997,2023-07-21,3048.4750000000004,-138.11749999999938,-0.04334332049046102
3,SBD,2023-07-22,3301.6499999999996,2023-08-17,2843.5775000000003,-458.0724999999993,-0.13874047824572544
4,SBD,2023-08-24,3341.6699999999996,2023-08-29,2878.56,-463.1099999999997,-0.1385863954250419
5,SBD,2023-09-20,3066.5325,2023-10-11,2928.5350000000003,-137.9974999999995,-0.04500115358307779
6,SBD,2023-10-20,3201.6,2023-11-18,6246.875,3045.275,0.9511728510744628
0,BTG,2023-01-13,19809.899999999998,2023-02-02,21319.335000000003,1509.435000000005,0.07619599291263485
1,BTG,2023-02-18,23051.52,2023-03-01,22628.68,-422.84000000000015,-0.018343258926092516
2,BTG,2023-04-11,22511.25,2023-04-19,20999.495000000003,-1511.7549999999974,-0.06715553334443877
3,BTG,2023-06-23,19079.535,2023-06-29,18040.975000000002,-1038.5599999999977,-0.05443319242319049
4,BTG,2023-07-30,23471.73,2023-08-17,18150.920000000002,-5320.809999999998,-0.22669015023604983
5,BTG,2023-09-28,18029.01,2023-11-06,21199.395,3170.385000000002,0.17584908988347125
6,BTG,2023-11-09,23111.55,2023-11-15,22358.815000000002,-752.734999999997,-0.032569645912974114
7,BTG,2023-12-03,24042.015,2023-12-14,23608.190000000002,-433.8249999999971,-0.018044452596839206
0,ICX,2023-01-11,209.1045,2023-02-10,277.861,68.75649999999999,0.3288140618685872
1,ICX,2023-02-17,315.15749999999997,2023-03-04,293.853,-21.304499999999962,-0.06759953356654995
2,ICX,2023-04-01,371.1855,2023-04-14,502.74850000000004,131.56300000000005,0.3544400306585253
3,ICX,2023-07-15,313.1565,2023-07-25,283.858,-29.29849999999999,-0.09355865198391217
4,ICX,2023-09-20,244.12199999999999,2023-10-04,229.88500000000002,-14.236999999999966,-0.05831920105520996
5,ICX,2023-10-20,259.1295,2023-11-19,348.82550000000003,89.69600000000003,0.34614353055132674
6,ICX,2023-12-07,376.188,2023-12-11,346.8265,-29.361499999999978,-0.07805007070932614
0,EOS,2023-02-17,1530.7649999999999,2023-03-09,1429.285,-101.47999999999979,-0.06629365056034062
1,EOS,2023-07-01,1040.52,2023-07-24,967.5160000000001,-73.0039999999999,-0.070161073309499
2,EOS,2023-10-23,790.395,2023-11-15,973.513,183.11800000000005,0.23167909716028068
3,EOS,2023-12-05,1015.5074999999999,2023-12-16,1104.4475,88.94000000000005,0.0875818248511213
0,TRX,2023-02-07,83.34164999999999,2023-03-03,89.15540000000001,5.813750000000027,0.06975803814779319
1,TRX,2023-05-20,97.6488,2023-06-01,99.7501,2.101300000000009,0.021518953637935226
2,TRX,2023-06-02,110.05499999999999,2023-06-07,101.94900000000001,-8.10599999999998,-0.07365408204988398
3,TRX,2023-06-30,102.05099999999999,2023-07-12,101.94900000000001,-0.10199999999997544,-0.000999500249874822
4,TRX,2023-07-22,110.05499999999999,2023-08-02,100.9495,-9.105499999999992,-0.08273590477488522
5,TRX,2023-09-12,110.05499999999999,2023-10-09,116.9415,6.886500000000012,0.06257325882513301
6,TRX,2023-10-31,132.066,2023-11-08,130.9345,-1.1314999999999884,-0.008567685854042587
7,TRX,2023-11-10,142.071,2023-11-18,137.931,-4.139999999999986,-0.02914035939776581
0,SC,2023-01-12,3.2516249999999998,2023-02-02,4.2478750000000005,0.9962500000000007,0.3063852689040098
1,SC,2023-04-06,5.912955,2023-04-16,5.7471250000000005,-0.1658299999999997,-0.02804519905867704
2,SC,2023-07-04,4.8024,2023-07-20,4.25787,-0.54453,-0.11338705647176411
3,SC,2023-07-29,4.812404999999999,2023-08-15,4.467765,-0.34463999999999917,-0.07161492019063218
4,SC,2023-09-23,4.172085,2023-10-11,3.89805,-0.27403500000000003,-0.0656829858452069
5,SC,2023-10-23,4.272135,2023-11-22,6.166915,1.8947800000000008,0.44352062844456014
6,SC,2023-12-01,7.66383,2023-12-18,9.345325,1.6814950000000009,0.219406615230244
0,ONT,2023-01-12,226.113,2023-02-02,268.8655,42.7525,0.18907581607426374
1,ONT,2023-02-05,301.15049999999997,2023-02-28,330.8345,29.684000000000026,0.09856865587139994
2,ONT,2023-04-06,390.195,2023-04-22,335.832,-54.363,-0.13932264636912314
3,ONT,2023-06-27,276.138,2023-08-09,249.875,-26.262999999999977,-0.09510824297995922
4,ONT,2023-08-12,263.13149999999996,2023-09-06,225.887,-37.24449999999996,-0.14154329679266817
5,ONT,2023-09-22,242.12099999999998,2023-10-04,224.88750000000002,-17.233499999999964,-0.07117722130670187
6,ONT,2023-10-21,236.118,2023-11-18,294.8525,58.734500000000025,0.2487506246876563
7,ONT,2023-12-05,317.1585,2023-12-15,314.84250000000003,-2.315999999999974,-0.007302342519591857
0,ZIL,2023-02-18,42.2211,2023-02-26,43.5782,1.3571000000000026,0.03214269642429976
1,ZIL,2023-04-01,40.420199999999994,2023-04-26,38.7806,-1.6395999999999944,-0.04056387647760265
2,ZIL,2023-09-22,24.4122,2023-11-17,28.88555,4.47335,0.1832423951958447
3,ZIL,2023-12-05,32.016,2023-12-13,32.88355,0.8675500000000014,0.027097388805597245
4,ZIL,2023-12-22,35.0175,2023-12-28,34.5827,-0.43479999999999563,-0.012416648818447795
0,POLYX,2023-01-13,190.095,2023-02-01,232.88350000000003,42.78850000000003,0.22509008653567966
1,POLYX,2023-02-16,279.1395,2023-03-02,258.8705,-20.269000000000005,-0.07261243930006325
2,POLYX,2023-04-06,247.12349999999998,2023-04-19,214.8925,-32.230999999999966,-0.1304246662094053
3,POLYX,2023-04-20,388.19399999999996,2023-05-01,232.88350000000003,-155.31049999999993,-0.4000847514387135
4,POLYX,2023-07-12,187.09349999999998,2023-07-31,174.91250000000002,-12.180999999999955,-0.06510648419105931
5,POLYX,2023-09-16,153.07649999999998,2023-10-15,164.91750000000002,11.841000000000037,0.077353480122684
6,POLYX,2023-10-18,185.0925,2023-11-05,295.85200000000003,110.75950000000003,0.5984007996002001
7,POLYX,2023-12-03,295.1475,2023-12-11,267.86600000000004,-27.281499999999937,-0.09243344429480155
0,ZRX,2023-02-20,355.17749999999995,2023-03-05,317.841,-37.336499999999944,-0.10512067909707104
1,ZRX,2023-03-31,390.195,2023-04-20,354.82250000000005,-35.372499999999945,-0.09065339125309127
2,ZRX,2023-08-14,301.15049999999997,2023-08-16,259.87,-41.28049999999996,-0.137075980282284
3,ZRX,2023-09-15,256.128,2023-10-06,251.87400000000002,-4.253999999999962,-0.01660888305847062
4,ZRX,2023-10-08,294.147,2023-11-09,380.8095,86.66250000000002,0.2946230966149579
5,ZRX,2023-11-11,618.309,2023-11-21,501.749,-116.55999999999995,-0.18851415716090167
0,LOOM,2023-01-14,59.72985,2023-02-01,65.46725,5.737400000000008,0.09605582468397306
1,LOOM,2023-02-03,71.53575,2023-03-28,88.25585,16.720100000000002,0.2337306871040005
2,LOOM,2023-07-11,64.83239999999999,2023-08-15,60.869550000000004,-3.962849999999989,-0.06112453032742871
3,LOOM,2023-10-09,265.1325,2023-10-18,204.8975,-60.234999999999985,-0.22718829264612972
4,LOOM,2023-11-10,192.096,2023-11-19,164.91750000000002,-27.178499999999985,-0.1414839455272363
0,BCH,2023-02-20,186193.05,2023-02-25,178060.92500000002,-8132.124999999971,-0.04367577092700276
1,BCH,2023-06-21,179089.5,2023-07-08,360669.575,181580.075,1.0139068733789531
2,BCH,2023-09-27,312756.3,2023-10-09,297651.10000000003,-15105.199999999953,-0.04829702870893393
3,BCH,2023-10-23,349674.75,2023-11-01,332683.575,-16991.17499999999,-0.04859136955127583
4,BCH,2023-12-04,341570.69999999995,2023-12-14,323588.125,-17982.574999999953,-0.05264671413560928
0,BAT,2023-01-13,267.13349999999997,2023-02-03,345.827,78.69350000000003,0.2945849172791883
1,BAT,2023-02-07,380.19,2023-02-11,351.824,-28.365999999999985,-0.07461006338935791
2,BAT,2023-02-15,404.202,2023-02-25,391.80400000000003,-12.397999999999968,-0.03067278242067077
3,BAT,2023-03-31,355.17749999999995,2023-04-18,371.814,16.63650000000007,0.04683996030153957
4,BAT,2023-07-30,278.139,2023-08-16,253.87300000000002,-24.26599999999999,-0.08724414771031747
5,BAT,2023-10-08,252.12599999999998,2023-11-18,297.851,45.72500000000002,0.18135773383149706
6,BAT,2023-12-04,334.167,2023-12-13,332.8335,-1.3334999999999582,-0.0039905197102046526
0,IOST,2023-01-10,10.004999999999999,2023-02-01,12.1939,2.1889000000000003,0.21878060969515248
1,IOST,2023-02-20,18.4092,2023-03-04,14.09295,-4.316249999999998,-0.2344615735610455
2,IOST,2023-04-18,16.008,2023-04-22,14.09295,-1.915049999999999,-0.11963080959520235
3,IOST,2023-07-13,12.006,2023-07-18,11.394300000000001,-0.611699999999999,-0.05094952523738123
4,IOST,2023-09-29,10.205099999999998,2023-10-10,9.295350000000001,-0.9097499999999972,-0.08914660316900347
5,IOST,2023-10-20,10.50525,2023-11-03,11.394300000000001,0.889050000000001,0.08462911401442146
6,IOST,2023-11-06,12.2061,2023-11-20,12.1939,-0.012199999999999989,-0.0009995002498750616
7,IOST,2023-12-04,13.206599999999998,2023-12-20,13.593200000000001,0.38660000000000316,0.029273242166795634
0,CVC,2023-01-14,118.059,2023-02-03,141.929,23.870000000000005,0.2021870420721843
1,CVC,2023-02-04,148.07399999999998,2023-02-15,149.925,1.8510000000000275,0.012500506503505192
2,CVC,2023-04-21,158.07899999999998,2023-04-28,137.931,-20.147999999999968,-0.127455259711916
3,CVC,2023-07-15,119.0595,2023-07-25,112.9435,-6.116,-0.051369273346520014
4,CVC,2023-09-16,101.0505,2023-10-09,99.95,-1.1004999999999967,-0.01089059430680696
5,CVC,2023-10-17,118.059,2023-11-24,154.9225,36.863500000000016,0.31224641916329987
0,IQ,2023-02-08,9.654825,2023-02-23,9.645175,-0.009650000000000603,-0.0009995002498751249
1,IQ,2023-07-11,6.423209999999999,2023-08-12,7.076460000000001,0.6532500000000017,0.10170148570574553
